symbol,name,sector,risk_score,volatility_risk_score,concentration_risk_score,liquidity_risk_score,beta_score,beta,volatility_score,annual_volatility_pct,drawdown_score,max_drawdown_pct,volatility_risk_total,institutional_score,institutional_holding_pct,promoter_score,promoter_holding_pct,float_score,float_pct,concentration_risk_total,volume_score,avg_volume,mcap_score,market_cap_cr,liquidity_risk_total,risk_flags
CELEBRITY,Celebrity Fashions Limited,Consumer Cyclical,6.0,2.0,4.0,0.0,1,-0.11,1.0,52.4,0.0,60.7,2.0,1.0,5.4,2.0,56.2,1.0,44.9,4.0,0.0,73129,0.0,50.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
BETA,BETA,Healthcare,6.0,5.0,0.5,0.5,2,,2.0,42.1,1.0,47.4,5.0,0.0,0.0,0.0,0.0,0.5,33.4,0.5,0.0,8264,0.5,1284.0,0.5,LOW_LIQUIDITY
INSPIRISYS,Inspirisys Solutions Limited,Technology,6.0,6.0,0.0,0.0,2,0.43,2.0,38.6,2.0,37.4,6.0,0.0,0.0,0.0,84.2,0.0,13.8,0.0,0.0,13766,0.0,430.0,0.0,LOW_LIQUIDITY
MINDTECK,Mindteck (India) Limited,Technology,6.0,4.0,1.0,1.0,3,0.66,1.0,51.0,0.0,50.5,4.0,0.0,0.0,1.0,75.9,0.0,17.7,1.0,1.0,125053,0.0,651.0,1.0,SEVERE_DRAWDOWN
IVP,IVP Limited,Basic Materials,6.0,4.0,2.0,0.0,1,0.2,2.0,40.1,1.0,43.6,4.0,0.0,0.0,1.5,74.4,0.5,25.8,2.0,0.0,11529,0.0,167.0,0.0,LOW_LIQUIDITY
HINDCOMPOS,Hindustan Composites Limited,Consumer Cyclical,6.0,6.0,0.0,0.0,2,0.42,2.0,39.9,2.0,33.8,6.0,0.0,0.0,0.0,81.7,0.0,20.2,0.0,0.0,7678,0.0,621.0,0.0,LOW_LIQUIDITY
GICL,GICL,Industrials,6.0,1.0,3.0,2.0,1,-0.32,0.0,88.7,0.0,81.1,1.0,1.0,,1.0,,1.0,45.6,3.0,2.0,283153,0.0,450.0,2.0,"HIGH_VOLATILITY,SEVERE_DRAWDOWN"
ARVEE,Arvee Laboratories (India) Ltd.,Basic Materials,6.0,3.0,3.0,0.0,2,0.53,1.0,67.2,0.0,54.0,3.0,1.0,,1.0,,1.0,63.1,3.0,0.0,8317,0.0,180.0,0.0,"HIGH_VOLATILITY,SEVERE_DRAWDOWN,LOW_LIQUIDITY"
GTECJAINX,G-Tec Jainx Education Limited,Consumer Defensive,6.0,4.0,2.0,0.0,1,0.22,1.0,58.8,2.0,39.2,4.0,1.0,,1.0,,0.0,1.8,2.0,0.0,8247,0.0,20.0,0.0,LOW_LIQUIDITY
BOHRAIND,Bohra Industries Limited,Basic Materials,6.0,3.0,3.0,0.0,1,-1.05,2.0,48.1,0.0,59.5,3.0,2.0,27.5,0.0,0.0,1.0,118.0,3.0,0.0,26157,0.0,20.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
GENUSPAPER,Genus Paper & Boards Limited,Basic Materials,6.0,3.0,2.0,1.0,1,0.38,2.0,38.8,0.0,56.6,3.0,0.0,0.0,1.5,72.2,0.5,28.4,2.0,1.0,154897,0.0,331.0,1.0,SEVERE_DRAWDOWN
KEYFINSERV,Keynote Financial Services Limited,Financial Services,6.0,4.0,2.0,0.0,1,0.09,1.0,59.5,2.0,39.1,4.0,1.0,9.3,1.0,77.1,0.0,22.2,2.0,0.0,9743,0.0,149.0,0.0,LOW_LIQUIDITY
LAKPRE,Lakshmi Precision Screws Limited,Industrials,6.0,4.0,2.0,0.0,1,-0.46,1.0,55.4,2.0,36.4,4.0,0.0,0.0,1.5,71.9,0.5,27.8,2.0,0.0,2372,0.0,14.0,0.0,LOW_LIQUIDITY
MANGALAM,Mangalam Drugs & Organics Limited,Healthcare,6.0,3.0,3.0,0.0,2,,1.0,51.4,0.0,74.3,3.0,0.0,0.0,2.0,53.3,1.0,56.0,3.0,0.0,87109,0.0,47.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
ANKITMETAL,Ankit Metal & Power Limited,Basic Materials,6.0,4.0,2.0,0.0,1,0.04,2.0,40.2,1.0,47.6,4.0,0.0,0.0,1.5,71.0,0.5,29.0,2.0,0.0,29868,0.0,23.0,0.0,LOW_LIQUIDITY
APCL,Anjani Portland Cement Limited,Basic Materials,6.0,6.0,0.0,0.0,2,0.42,2.0,37.5,2.0,34.6,6.0,0.0,0.0,0.0,83.2,0.0,16.7,0.0,0.0,9935,0.0,337.0,0.0,LOW_LIQUIDITY
EIMCOELECO,Eimco Elecon (India) Limited,Industrials,6.0,2.0,4.0,0.0,1,0.15,1.0,55.3,0.0,51.4,2.0,1.0,0.2,2.0,53.5,1.0,48.0,4.0,0.0,61663,0.0,912.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
ISFT,IntraSoft Technologies Limited,Consumer Cyclical,6.0,3.0,3.0,0.0,1,0.3,2.0,40.8,0.0,52.2,3.0,0.0,0.0,2.0,65.6,1.0,40.6,3.0,0.0,27184,0.0,131.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
CORALFINAC,Coral India Finance and Housing Limited,Real Estate,6.0,5.0,1.0,0.0,2,0.5,2.0,41.3,1.0,48.7,5.0,0.0,0.0,1.0,76.5,0.0,23.5,1.0,0.0,34803,0.0,131.0,0.0,LOW_LIQUIDITY
GANESHHOU,Ganesh Housing Limited,Real Estate,6.0,4.0,1.0,1.0,1,-0.13,2.0,36.8,1.0,42.6,4.0,1.0,0.5,0.0,82.1,0.0,15.4,1.0,0.0,82319,1.0,5716.0,1.0,LOW_LIQUIDITY
LYKALABS,Lyka Labs Limited,Healthcare,6.0,3.0,3.0,0.0,1,0.35,2.0,40.8,0.0,63.6,3.0,0.0,0.0,2.0,59.9,1.0,40.0,3.0,0.0,43210,0.0,220.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
DANGEE,Dangee Dums Limited,Consumer Cyclical,5.5,2.0,2.5,1.0,1,0.19,1.0,57.9,0.0,58.8,2.0,1.0,,1.0,,0.5,33.2,2.5,1.0,150844,0.0,50.0,1.0,SEVERE_DRAWDOWN
IFBIND,IFB Industries Limited,Consumer Cyclical,5.5,3.0,2.0,0.5,1,0.31,2.0,48.1,0.0,54.3,3.0,1.0,5.2,1.0,77.9,0.0,21.9,2.0,0.0,70091,0.5,4510.0,0.5,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
ARENTERP,Rajdarshan Industries Limited,Basic Materials,5.5,3.0,2.5,0.0,1,0.18,1.0,54.0,1.0,47.8,3.0,0.0,0.0,2.0,64.8,0.5,34.7,2.5,0.0,3188,0.0,12.0,0.0,LOW_LIQUIDITY
JUBLCPL,Jubilant Agri and Consumer Products Limited,Basic Materials,5.5,4.0,1.0,0.5,2,,1.0,51.7,1.0,49.8,4.0,0.0,0.0,1.0,76.8,0.0,22.8,1.0,0.0,9398,0.5,2766.0,0.5,LOW_LIQUIDITY
KHAITANLTD,Khaitan (India) Limited,Industrials,5.5,3.0,2.5,0.0,1,0.39,1.0,56.9,1.0,42.9,3.0,0.0,0.0,2.0,63.6,0.5,31.5,2.5,0.0,10138,0.0,67.0,0.0,LOW_LIQUIDITY
MASKINVEST,Mask Investments Limited,Financial Services,5.5,3.0,2.5,0.0,1,0.11,1.0,68.8,1.0,45.8,3.0,1.0,,1.0,,0.5,27.6,2.5,0.0,1958,0.0,45.0,0.0,"HIGH_VOLATILITY,LOW_LIQUIDITY"
NAHARPOLY,Nahar Poly Films Limited,Consumer Cyclical,5.5,4.0,1.5,0.0,2,,1.0,52.5,1.0,45.5,4.0,0.0,0.0,1.0,79.3,0.5,25.4,1.5,0.0,25145,0.0,589.0,0.0,LOW_LIQUIDITY
ATLASCYCLE,Atlas Cycles (Haryana) Limited,Consumer Cyclical,5.5,3.0,2.5,0.0,2,,1.0,51.4,0.0,51.6,3.0,0.0,0.0,1.5,48.9,1.0,51.3,2.5,0.0,13488,0.0,66.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
CREATIVEYE,Creative Eye Limited,Communication Services,5.5,3.0,2.5,0.0,1,0.01,1.0,62.0,1.0,50.0,3.0,0.0,0.0,2.0,58.7,0.5,38.9,2.5,0.0,31280,0.0,14.0,0.0,"HIGH_VOLATILITY,LOW_LIQUIDITY"
AMDIND,AMD Industries Limited,Consumer Cyclical,5.5,4.0,1.5,0.0,1,0.15,2.0,47.8,1.0,45.4,4.0,0.0,0.0,1.5,74.3,0.0,24.7,1.5,0.0,35269,0.0,87.0,0.0,LOW_LIQUIDITY
MAGADSUGAR,Magadh Sugar & Energy Limited,Consumer Defensive,5.5,4.5,1.0,0.0,1,0.05,2.5,31.7,1.0,43.9,4.5,1.0,0.0,0.0,82.9,0.0,12.0,1.0,0.0,14815,0.0,664.0,0.0,LOW_LIQUIDITY
NIRAJISPAT,Niraj Ispat Industries Limited,Consumer Cyclical,5.5,3.0,2.5,0.0,2,,1.0,68.3,0.0,73.1,3.0,1.0,,1.0,,0.5,,2.5,0.0,394,0.0,14.0,0.0,"HIGH_VOLATILITY,SEVERE_DRAWDOWN,LOW_LIQUIDITY"
HGM,Handson Global Management (HGM) Limited,Technology,5.5,3.0,2.5,0.0,1,0.23,1.0,52.4,1.0,45.0,3.0,2.0,37.1,0.0,25.7,0.5,33.5,2.5,0.0,11012,0.0,75.0,0.0,LOW_LIQUIDITY
DPABHUSHAN,D. P. Abhushan Limited,Consumer Cyclical,5.5,4.0,1.0,0.5,1,-0.43,2.0,36.6,1.0,45.0,4.0,1.0,0.1,0.0,81.0,0.0,21.1,1.0,0.0,24852,0.5,2112.0,0.5,LOW_LIQUIDITY
MTEDUCARE,MT Educare Limited,Consumer Defensive,5.5,3.0,2.5,0.0,1,0.21,2.0,48.8,0.0,51.2,3.0,0.0,0.0,2.0,59.2,0.5,37.7,2.5,0.0,24665,0.0,11.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
KHANDSE,Khandwala Securities Limited,Financial Services,5.5,4.0,1.5,0.0,2,0.56,2.0,45.0,0.0,55.1,4.0,0.0,0.0,1.5,73.6,0.0,20.5,1.5,0.0,24238,0.0,25.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
FLEXITUFF,Flexituff Ventures International Limited,Consumer Cyclical,5.5,2.0,3.5,0.0,1,0.3,1.0,51.4,0.0,85.6,2.0,1.0,2.2,2.0,67.8,0.5,33.4,3.5,0.0,21509,0.0,22.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
ASTRON,Astron Paper & Board Mill Limited,Basic Materials,5.5,3.0,2.5,0.0,1,0.22,2.0,48.9,0.0,83.9,3.0,0.0,0.0,2.0,55.3,0.5,32.5,2.5,0.0,82961,0.0,20.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
HERANBA,Heranba Industries Limited,Basic Materials,5.5,4.0,1.5,0.0,2,0.55,2.0,43.1,0.0,60.1,4.0,0.0,0.0,1.5,74.9,0.0,23.9,1.5,0.0,68275,0.0,818.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
ELGIRUBCO,Elgi Rubber Company Limited,Consumer Cyclical,5.5,3.0,2.5,0.0,2,0.47,1.0,63.0,0.0,59.8,3.0,1.0,,1.0,,0.5,35.1,2.5,0.0,64844,0.0,242.0,0.0,"HIGH_VOLATILITY,SEVERE_DRAWDOWN,LOW_LIQUIDITY"
MAHASTEEL,Mahamaya Steel Industries Limited,Basic Materials,5.5,5.0,0.0,0.5,1,-0.3,2.0,41.6,2.0,32.2,5.0,0.0,0.0,0.0,85.1,0.0,16.0,0.0,0.0,20614,0.5,1357.0,0.5,LOW_LIQUIDITY
GANGESSECU,Ganges Securities Limited,Consumer Defensive,5.5,4.5,1.0,0.0,1,-0.09,2.5,31.2,1.0,40.8,4.5,0.0,0.0,1.0,78.1,0.0,19.4,1.0,0.0,5133,0.0,133.0,0.0,LOW_LIQUIDITY
GSLSU,Global Surfaces Limited,Basic Materials,5.5,2.0,1.5,2.0,1,0.35,1.0,55.0,0.0,66.8,2.0,0.0,0.0,1.0,77.2,0.5,25.9,1.5,2.0,217109,0.0,239.0,2.0,SEVERE_DRAWDOWN
DJML,DJ Mediaprint & Logistics Limited,Industrials,5.5,3.0,2.5,0.0,1,-0.3,2.0,47.0,0.0,56.7,3.0,0.0,0.0,2.0,62.5,0.5,31.8,2.5,0.0,77831,0.0,312.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
INDIANCARD,The Indian Card Clothing Company Limited,Consumer Cyclical,5.5,3.0,2.5,0.0,1,0.3,2.0,40.4,0.0,56.1,3.0,0.0,0.0,2.0,67.3,0.5,30.2,2.5,0.0,10114,0.0,123.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
ANIKINDS,Anik Industries Limited,Consumer Defensive,5.5,4.0,1.5,0.0,2,,2.0,47.7,0.0,70.9,4.0,0.0,0.0,1.0,79.5,0.5,26.8,1.5,0.0,30225,0.0,122.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
DICIND,DIC India Limited,Basic Materials,5.5,5.5,0.0,0.0,1,0.14,2.5,29.9,2.0,30.0,5.5,0.0,0.0,0.0,81.2,0.0,18.8,0.0,0.0,2231,0.0,475.0,0.0,LOW_LIQUIDITY
HPIL,Hindprakash Industries Limited,Basic Materials,5.5,5.5,0.0,0.0,1,0.37,2.0,43.7,2.5,29.6,5.5,0.0,0.0,0.0,84.7,0.0,9.8,0.0,0.0,12691,0.0,153.0,0.0,LOW_LIQUIDITY
DIAMINESQ,Diamines and Chemicals Limited,Basic Materials,5.5,3.0,2.5,0.0,1,0.25,2.0,41.4,0.0,51.8,3.0,0.0,0.0,2.0,64.5,0.5,32.6,2.5,0.0,9869,0.0,277.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
NAHARSPING,Nahar Spinning Mills Limited,Consumer Cyclical,5.5,4.0,1.5,0.0,1,0.19,2.0,37.6,1.0,49.0,4.0,0.0,0.0,1.0,77.1,0.5,31.7,1.5,0.0,32165,0.0,931.0,0.0,LOW_LIQUIDITY
KNAGRI,KNAGRI,Consumer Defensive,5.5,3.0,2.5,0.0,1,-0.31,1.0,53.2,1.0,43.2,3.0,1.0,,1.0,,0.5,31.1,2.5,0.0,24133,0.0,484.0,0.0,LOW_LIQUIDITY
NATCAPSUQ,Natural Capsules Limited,Healthcare,5.5,3.0,2.5,0.0,1,-0.14,1.0,52.7,1.0,48.2,3.0,0.0,0.0,2.0,65.5,0.5,34.3,2.5,0.0,17353,0.0,158.0,0.0,LOW_LIQUIDITY
AARON,Aaron Industries Limited,Industrials,5.5,3.0,2.5,0.0,1,0.09,2.0,49.9,0.0,54.3,3.0,1.0,,1.0,,0.5,26.8,2.5,0.0,37895,0.0,276.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
LIBERTSHOE,Liberty Shoes Ltd.,Consumer Cyclical,5.5,3.0,2.5,0.0,1,-0.34,2.0,39.1,0.0,54.0,3.0,0.0,0.0,2.0,66.2,0.5,34.1,2.5,0.0,31822,0.0,406.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
HILTON,Hilton Metal Forging Limited,Industrials,5.5,2.0,1.5,2.0,1,-1.57,1.0,63.5,0.0,82.3,2.0,0.0,0.0,1.0,31.6,0.5,31.8,1.5,2.0,299601,0.0,111.0,2.0,"HIGH_VOLATILITY,SEVERE_DRAWDOWN"
BPL,BPL Limited,Technology,5.5,2.0,2.5,1.0,1,0.16,1.0,52.5,0.0,60.8,2.0,0.0,0.0,2.0,63.1,0.5,29.9,2.5,1.0,128487,0.0,270.0,1.0,SEVERE_DRAWDOWN
DEVIT,Dev Information Technology Limited,Technology,5.5,2.0,2.5,1.0,1,-0.31,1.0,51.5,0.0,53.1,2.0,0.0,0.0,2.0,66.9,0.5,32.5,2.5,1.0,199420,0.0,162.0,1.0,SEVERE_DRAWDOWN
MMP,MMP Industries Limited,Basic Materials,5.5,5.0,0.5,0.0,1,0.16,2.0,41.9,2.0,36.7,5.0,0.0,0.0,0.0,0.0,0.5,25.5,0.5,0.0,31332,0.0,697.0,0.0,LOW_LIQUIDITY
BBTCL,B&B Triplewall Containers Limited,Consumer Cyclical,5.5,5.5,0.0,0.0,1,-0.01,2.0,41.1,2.5,27.7,5.5,0.0,0.0,0.0,85.5,0.0,13.3,0.0,0.0,8635,0.0,398.0,0.0,LOW_LIQUIDITY
KHADIM,Khadim India Limited,Consumer Cyclical,5.5,2.0,3.5,0.0,1,0.22,1.0,51.0,0.0,74.6,2.0,1.0,1.3,2.0,64.9,0.5,35.1,3.5,0.0,87247,0.0,205.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
LPDC,Landmark Property Development Company Limited,Real Estate,5.5,3.0,2.5,0.0,1,0.08,1.0,51.0,1.0,45.0,3.0,0.0,0.0,2.0,66.4,0.5,25.5,2.5,0.0,79167,0.0,91.0,0.0,LOW_LIQUIDITY
NAHARCAP,Nahar Capital and Financial Services Limited,Financial Services,5.5,4.5,1.0,0.0,1,0.1,2.5,33.5,1.0,43.7,4.5,1.0,0.0,0.0,81.4,0.0,19.8,1.0,0.0,9637,0.0,426.0,0.0,LOW_LIQUIDITY
MBLINFRA,MBL Infrastructures Limited,Industrials,5.5,3.0,1.5,1.0,2,0.49,1.0,52.3,0.0,61.1,3.0,0.0,0.0,1.5,74.1,0.0,17.1,1.5,1.0,163598,0.0,395.0,1.0,SEVERE_DRAWDOWN
AVG,AVG Logistics Limited,Industrials,5.5,2.0,3.5,0.0,1,-0.55,1.0,56.6,0.0,60.8,2.0,1.0,1.2,2.0,64.9,0.5,37.5,3.5,0.0,35831,0.0,238.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
GLOBALVECT,Global Vectra Helicorp Limited,Industrials,5.0,3.0,2.0,0.0,2,0.51,1.0,56.4,0.0,50.8,3.0,1.0,1.9,1.0,78.0,0.0,22.0,2.0,0.0,26737,0.0,240.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
JPOLYINVST,Jindal Poly Investment and Finance Company Limited,Financial Services,5.0,4.5,0.0,0.5,1,-0.83,1.0,56.0,2.5,27.3,4.5,0.0,0.0,0.0,80.7,0.0,19.3,0.0,0.0,48355,0.5,1088.0,0.5,LOW_LIQUIDITY
JAYAGROGN,Jayant Agro-Organics Limited,Basic Materials,5.0,4.0,1.0,0.0,1,0.31,2.0,36.5,1.0,44.0,4.0,0.0,0.0,1.0,79.2,0.0,20.8,1.0,0.0,10506,0.0,669.0,0.0,LOW_LIQUIDITY
CYBERMEDIA,Cyber Media (India) Limited,Communication Services,5.0,3.0,2.0,0.0,1,0.05,1.0,58.1,1.0,47.5,3.0,0.0,0.0,2.0,68.3,0.0,22.5,2.0,0.0,22895,0.0,36.0,0.0,LOW_LIQUIDITY
LEXUS,Lexus Granito (India) Limited,Industrials,5.0,2.0,3.0,0.0,1,-0.99,1.0,53.8,0.0,54.2,2.0,1.0,,1.0,,1.0,47.5,3.0,0.0,47350,0.0,39.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
KHAICHEM,Khaitan Chemicals and Fertilizers Limited,Basic Materials,5.0,2.0,1.0,2.0,1,0.3,1.0,50.2,0.0,67.3,2.0,0.0,0.0,1.0,76.1,0.0,23.9,1.0,2.0,340573,0.0,555.0,2.0,SEVERE_DRAWDOWN
ADL,Archidply Decor Limited,Consumer Cyclical,5.0,5.0,0.0,0.0,2,0.48,2.0,48.4,1.0,45.3,5.0,0.0,0.0,0.0,83.4,0.0,18.2,0.0,0.0,4264,0.0,39.0,0.0,LOW_LIQUIDITY
MARALOVER,Maral Overseas Limited,Consumer Cyclical,5.0,3.0,2.0,0.0,1,0.13,2.0,49.3,0.0,55.1,3.0,1.0,0.0,1.0,79.3,0.0,20.7,2.0,0.0,29988,0.0,223.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
INNOVANA,INNOVANA,Technology,5.0,4.0,1.0,0.0,1,0.29,2.0,48.0,1.0,47.3,4.0,0.0,0.0,1.0,78.7,0.0,20.6,1.0,0.0,15126,0.0,766.0,0.0,LOW_LIQUIDITY
GOLDTECH,AION-TECH Solutions Limited,Technology,5.0,4.0,1.0,0.0,2,0.48,2.0,46.3,0.0,59.9,4.0,0.0,0.0,1.0,80.0,0.0,18.0,1.0,0.0,56962,0.0,218.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
KANORICHEM,Kanoria Chemicals & Industries Limited,Basic Materials,5.0,4.0,1.0,0.0,1,0.4,2.0,38.0,1.0,43.4,4.0,0.0,0.0,1.0,79.0,0.0,20.0,1.0,0.0,24101,0.0,430.0,0.0,LOW_LIQUIDITY
CCHHL,Country Club Hospitality & Holidays Limited,Consumer Cyclical,5.0,4.0,1.0,0.0,1,0.28,2.0,39.4,1.0,46.5,4.0,0.0,0.0,1.0,76.7,0.0,24.0,1.0,0.0,69999,0.0,223.0,0.0,LOW_LIQUIDITY
LAXMICOT,Laxmi Cotspin Limited,Consumer Cyclical,5.0,2.0,3.0,0.0,1,-0.19,1.0,53.1,0.0,60.9,2.0,1.0,,1.0,,1.0,82.8,3.0,0.0,46797,0.0,24.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
GOKUL,Gokul Refoils & Solvent Limited,Consumer Defensive,5.0,5.0,0.0,0.0,1,0.13,2.0,40.6,2.0,35.5,5.0,0.0,0.0,0.0,87.4,0.0,12.7,0.0,0.0,57539,0.0,425.0,0.0,LOW_LIQUIDITY
INDOAMIN,Indo Amines Limited,Basic Materials,5.0,3.0,1.0,1.0,1,0.05,2.0,38.8,0.0,51.7,3.0,0.0,0.0,1.0,78.6,0.0,18.5,1.0,1.0,138231,0.0,925.0,1.0,SEVERE_DRAWDOWN
BAJAJINDEF,BAJAJINDEF,Industrials,5.0,3.0,2.0,0.0,2,,1.0,61.9,0.0,62.0,3.0,0.0,0.0,1.5,74.0,0.5,27.4,2.0,0.0,84498,0.0,899.0,0.0,"HIGH_VOLATILITY,SEVERE_DRAWDOWN,LOW_LIQUIDITY"
BLUECHIP,Blue Chip India Limited,Financial Services,5.0,4.0,1.0,0.0,1,-0.25,3.0,17.0,0.0,69.6,4.0,0.0,0.0,0.0,25.3,1.0,71.1,1.0,0.0,6144,0.0,11.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
BEDMUTHA,Bedmutha Industries Limited,Basic Materials,5.0,4.0,1.0,0.0,1,0.02,2.0,39.0,1.0,44.1,4.0,0.0,0.0,1.0,79.9,0.0,18.3,1.0,0.0,15047,0.0,362.0,0.0,LOW_LIQUIDITY
DBEIL,DBEIL,Industrials,5.0,4.0,0.0,1.0,2,,2.0,43.0,0.0,70.1,4.0,0.0,0.0,0.0,82.0,0.0,24.1,0.0,1.0,130815,0.0,360.0,1.0,SEVERE_DRAWDOWN
CHEMFAB,Chemfab Alkalis Limited,Basic Materials,5.0,4.0,1.0,0.0,2,,2.0,42.8,0.0,65.8,4.0,0.0,0.0,1.0,75.5,0.0,22.9,1.0,0.0,13469,0.0,613.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
CPEDU,Career Point Edutech Ltd.,Consumer Defensive,5.0,3.0,2.0,0.0,2,,1.0,55.6,0.0,56.7,3.0,0.0,0.0,1.5,74.1,0.5,,2.0,0.0,20334,0.0,339.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
ASHIMASYN,Ashima Limited,Real Estate,5.0,2.0,2.0,1.0,1,0.26,1.0,51.1,0.0,66.6,2.0,0.0,0.0,1.5,73.5,0.5,27.1,2.0,1.0,133258,0.0,335.0,1.0,SEVERE_DRAWDOWN
LYPSAGEMS,Lypsa Gems & Jewellery Limited,Consumer Cyclical,5.0,3.0,2.0,0.0,2,0.5,1.0,56.5,0.0,57.5,3.0,0.0,0.0,1.0,37.8,1.0,55.4,2.0,0.0,90230,0.0,15.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
GTPL,GTPL Hathway Limited,Communication Services,5.0,3.0,1.0,1.0,1,0.28,2.0,39.2,0.0,54.1,3.0,1.0,6.4,0.0,80.2,0.0,24.1,1.0,1.0,114753,0.0,772.0,1.0,SEVERE_DRAWDOWN
NDLVENTURE,NDL Ventures Limited,Communication Services,5.0,5.0,0.0,0.0,1,-0.47,1.0,55.7,3.0,19.6,5.0,0.0,0.0,0.0,81.2,0.0,15.2,0.0,0.0,45086,0.0,405.0,0.0,LOW_LIQUIDITY
FINKURVE,Finkurve Financial Services Limited,Financial Services,5.0,3.0,2.0,0.0,2,0.59,1.0,64.7,0.0,59.3,3.0,0.0,0.0,2.0,67.5,0.0,22.0,2.0,0.0,72226,0.0,940.0,0.0,"HIGH_VOLATILITY,SEVERE_DRAWDOWN,LOW_LIQUIDITY"
EUROTEXIND,Eurotex Industries and Exports Limited,Real Estate,5.0,4.0,1.0,0.0,2,0.53,1.0,64.3,1.0,48.0,4.0,0.0,0.0,1.0,77.0,0.0,23.0,1.0,0.0,5310,0.0,19.0,0.0,"HIGH_VOLATILITY,LOW_LIQUIDITY"
JKIPL,JKIPL,Industrials,5.0,2.0,1.0,2.0,2,,0.0,71.8,0.0,61.3,2.0,1.0,2.5,0.0,84.5,0.0,11.6,1.0,2.0,242242,0.0,322.0,2.0,"HIGH_VOLATILITY,SEVERE_DRAWDOWN"
KRISHIVAL,KRISHIVAL,Consumer Defensive,5.0,5.0,0.0,0.0,1,-1.03,2.0,37.2,2.0,38.5,5.0,0.0,0.0,0.0,128.1,0.0,8.6,0.0,0.0,20108,0.0,944.0,0.0,LOW_LIQUIDITY
DYNPRO,Dynemic Products Limited,Basic Materials,5.0,3.0,2.0,0.0,1,-0.05,2.0,47.8,0.0,52.2,3.0,0.0,0.0,1.0,39.5,1.0,60.6,2.0,0.0,39196,0.0,295.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
MALLCOM,Mallcom (India) Limited,Industrials,5.0,5.0,0.0,0.0,1,0.29,2.0,38.1,2.0,36.9,5.0,0.0,0.0,0.0,80.2,0.0,16.9,0.0,0.0,10238,0.0,630.0,0.0,LOW_LIQUIDITY
AFFORDABLE,Affordable Robotic & Automation Limited,Industrials,5.0,2.0,3.0,0.0,1,0.3,1.0,56.8,0.0,76.9,2.0,0.0,0.0,2.0,55.6,1.0,42.5,3.0,0.0,59994,0.0,191.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
KREBSBIO,Krebs Biochemicals & Industries Limited,Healthcare,5.0,4.0,1.0,0.0,3,0.79,1.0,52.9,0.0,62.1,4.0,0.0,0.0,1.0,77.6,0.0,18.9,1.0,0.0,15999,0.0,121.0,0.0,"SEVERE_DRAWDOWN,LOW_LIQUIDITY"
DCI,DC Infotech and Communication Limited,Technology,5.0,4.0,1.0,0.0,1,-0.27,1.0,51.6,2.0,34.5,4.0,0.0,0.0,1.0,77.0,0.0,15.7,1.0,0.0,30022,0.0,467.0,0.0,LOW_LIQUIDITY
BANARBEADS,Banaras Beads Limited,Consumer Cyclical,5.0,5.0,0.0,0.0,1,0.24,2.0,44.6,2.0,34.3,5.0,0.0,0.0,0.0,81.3,0.0,16.7,0.0,0.0,16078,0.0,76.0,0.0,LOW_LIQUIDITY
AKSHOPTFBR,Aksh Optifibre Limited,Technology,5.0,2.0,1.0,2.0,1,0.17,1.0,52.1,0.0,61.2,2.0,0.0,0.0,0.0,26.8,1.0,72.5,1.0,2.0,290248,0.0,109.0,2.0,SEVERE_DRAWDOWN
