symbol,technical_score,trend_score,momentum_score,sr_score,volume_score,price_vs_50ma,pct_above_50ma,price_vs_200ma,pct_above_200ma,ma_cross,trend_strength,momentum_20d_pct,trend_total,rsi_score,rsi_value,macd_score,macd_position,stochastic_score,stochastic_k,momentum_total,sr_high_score,dist_from_52w_high_pct,sr_low_score,dist_from_52w_low_pct,breakout_score,sr_total,volume_trend_score,volume_trend_pct,volume_spike_score,volume_spike_pct,volume_total,current_price,sma_50,sma_200,rsi
CARRARO,14.5,7.0,4,3.5,0.0,3,10.4,3,13.3,1,0.0,-3.0,7.0,2,63.1,0,bearish,2,39.6,4,2.0,14.6,1.5,43.6,0,3.5,0,-46.1,0.0,-70.3,0.0,570.05,516.27,502.93,63.1
GVPIL,14.5,5.0,3,3.5,3.0,3,37.6,0,,0,2.0,39.2,5.0,0,75.2,3,bullish,0,75.9,3,1.5,7.0,2.0,157.0,0,3.5,3,35.4,0.0,-26.1,3.0,696.1,505.72,,75.2
LANCORHOL,14.5,5.0,6,3.5,0.0,3,6.8,2,0.2,0,0.0,-6.0,5.0,3,59.3,0,bearish,3,57.4,6,2.0,27.7,1.5,34.9,0,3.5,0,-53.8,0.0,-13.4,0.0,24.44,22.89,24.39,59.3
JAGSNPHARM,14.5,6.0,6,2.5,0.0,3,6.9,1,-0.6,0,2.0,11.2,6.0,4,53.1,0,bearish,2,32.1,6,1.0,30.9,1.5,33.0,0,2.5,0,-14.5,0.0,-85.3,0.0,206.21,192.96,207.48,53.1
AHLEAST,14.5,7.0,5,2.5,0.0,2,1.9,2,8.0,2,1.0,0.7,7.0,3,40.9,0,bearish,2,35.6,5,1.5,8.0,1.0,26.8,0,2.5,0,-21.5,0.0,-96.7,0.0,161.3,158.25,149.39,40.9
MINDTECK,14.5,4.0,5,2.5,3.0,3,6.5,1,-5.1,0,0.0,-3.9,4.0,4,51.7,0,bearish,1,10.2,5,1.0,33.8,1.5,40.3,0,2.5,3,59.1,0.0,-76.8,3.0,203.67,191.2,214.69,51.7
AJMERA,14.5,4.5,7,2.0,1.0,3,5.6,0,-25.0,0,1.5,5.1,4.5,4,50.3,0,bearish,3,50.6,7,1.0,42.9,1.0,28.8,0,2.0,0,-18.6,1.0,25.4,1.0,126.31,119.64,168.48,50.3
CAMLINFINE,14.5,4.0,6,1.5,3.0,2,3.6,0,-25.6,0,2.0,20.7,4.0,4,47.4,0,bearish,2,39.2,6,0.0,62.4,1.5,30.3,0,1.5,3,85.6,0.0,-7.6,3.0,125.35,120.99,168.56,47.4
MCLEODRUSS,14.5,8.0,1,4.5,1.0,3,38.0,3,37.0,0,2.0,18.6,8.0,1,69.3,0,bearish,0,99.6,1,1.5,8.5,2.0,119.8,1,4.5,0,-7.6,1.0,46.4,1.0,62.64,45.4,45.73,69.3
BIRLAMONEY,14.5,4.0,5,2.5,3.0,3,7.5,1,-6.8,0,0.0,-1.3,4.0,4,46.3,0,bearish,1,22.7,5,1.0,33.1,1.5,47.0,0,2.5,3,38.0,0.0,-80.5,3.0,139.63,129.91,149.88,46.3
INDIQUBE,14.5,4.5,5,2.0,3.0,3,5.7,0,,0,1.5,5.2,4.5,2,37.9,0,bearish,3,49.2,5,1.0,31.2,1.0,27.8,0,2.0,3,47.7,0.0,-84.3,3.0,167.63,158.65,,37.9
GANESHBE,14.5,6.0,4,3.5,1.0,3,6.8,2,8.8,1,0.0,-0.9,6.0,2,37.2,0,bearish,2,30.9,4,2.0,29.9,1.5,37.2,0,3.5,1,8.2,0.0,-69.6,1.0,93.83,87.85,86.23,37.2
KPEL,14.5,4.0,5,2.5,3.0,3,10.6,1,-5.2,0,0.0,-2.4,4.0,4,48.8,0,bearish,1,2.1,5,1.0,40.0,1.5,46.9,0,2.5,3,44.8,0.0,-64.9,3.0,349.4,315.86,368.46,48.8
MAHESHWARI,14.5,6.0,5,3.5,0.0,3,11.6,2,1.6,0,1.0,4.3,6.0,2,64.0,0,bearish,3,44.3,5,2.0,19.7,1.5,33.8,0,3.5,0,-49.9,0.0,-76.3,0.0,52.22,46.77,51.38,64.0
EVEREADY,14.5,4.5,5,2.0,3.0,2,3.9,1,-9.3,0,1.5,5.1,4.5,4,46.3,0,bearish,1,18.9,5,1.0,32.7,1.0,23.2,0,2.0,3,32.7,0.0,-46.4,3.0,319.95,308.02,352.93,46.3
LAGNAM,14.5,7.0,4,2.5,1.0,3,16.3,2,7.5,0,2.0,21.2,7.0,1,65.9,0,bearish,3,50.1,4,1.0,33.0,1.5,42.8,0,2.5,1,9.5,0.0,-17.7,1.0,83.68,71.98,77.86,65.9
DSFCL,14.5,4.5,7,3.0,0.0,3,11.0,0,,0,1.5,7.6,4.5,2,63.8,2,bullish,3,50.5,7,1.0,47.2,2.0,60.3,0,3.0,0,-7.7,0.0,-44.1,0.0,27.7,24.95,,63.8
GEOJITFSL,14.5,6.5,3,3.5,1.5,3,17.4,2,4.4,0,1.5,9.0,6.5,0,75.3,3,bullish,0,83.0,3,2.0,20.6,1.5,45.4,0,3.5,0,-2.6,1.5,98.9,1.5,73.94,62.96,70.83,75.3
MMFL,14.5,6.0,1,4.0,3.5,1,-1.3,3,17.8,2,0.0,-8.2,6.0,0,16.9,0,bearish,1,12.6,1,2.0,15.4,2.0,54.8,0,4.0,2,11.7,1.5,50.5,3.5,445.95,451.63,378.6,16.9
KOPRAN,14.5,6.0,5,3.5,0.0,3,11.2,2,4.7,0,1.0,0.6,6.0,3,44.9,0,bearish,2,37.2,5,2.0,25.2,1.5,46.1,0,3.5,0,-41.0,0.0,-53.2,0.0,156.32,140.52,149.31,44.9
BHARATCOAL,14.5,4.5,2,3.0,5.0,3,14.4,0,,0,1.5,7.2,4.5,0,78.8,2,bullish,0,75.6,2,2.0,14.8,1.0,29.2,0,3.0,3,25.9,2.0,936.6,5.0,38.41,33.58,,78.8
NIACL,14.5,5.0,6,3.5,0.0,3,11.8,1,-1.2,0,1.0,0.0,5.0,4,48.8,0,bearish,2,64.9,6,2.0,22.5,1.5,41.1,0,3.5,0,-64.7,0.0,6.4,0.0,165.02,147.62,167.0,48.8
DBREALTY,14.5,5.0,5,1.5,3.0,3,10.4,0,-12.3,0,2.0,10.5,5.0,3,57.9,0,bearish,2,35.6,5,0.0,53.4,1.5,41.0,0,1.5,3,30.8,0.0,-31.3,3.0,117.72,106.59,134.18,57.9
GPIL,14.5,7.0,4,3.5,0.0,2,2.9,3,12.9,2,0.0,-4.0,7.0,3,41.9,0,bearish,1,22.2,4,1.5,7.9,2.0,65.0,0,3.5,0,-13.9,0.0,-52.5,0.0,287.9,279.88,254.95,41.9
NAVA,14.5,5.0,4,3.5,2.0,2,1.7,2,4.4,1,0.0,-10.5,5.0,3,40.1,0,bearish,1,10.9,4,2.0,15.0,1.5,42.0,0,3.5,0,-19.0,2.0,275.3,2.0,628.5,617.88,601.98,40.1
BELRISE,14.5,7.0,4,3.5,0.0,2,4.0,3,23.4,2,0.0,-5.7,7.0,3,43.3,0,bearish,1,22.0,4,1.5,8.5,2.0,135.8,0,3.5,0,-31.7,0.0,18.9,0.0,209.46,201.38,169.74,43.3
ALKALI,14.5,3.0,7,2.5,2.0,3,6.5,0,-16.0,0,0.0,-1.3,3.0,4,47.6,0,bearish,3,44.7,7,1.0,43.9,1.5,40.3,0,2.5,0,-22.4,2.0,106.3,2.0,65.66,61.67,78.17,47.6
JAINREC,14.5,5.0,3,3.5,3.0,3,25.7,0,,0,2.0,34.5,5.0,0,82.3,3,bullish,0,84.7,3,1.5,4.7,2.0,128.7,0,3.5,3,46.3,0.0,-33.7,3.0,566.15,450.43,,82.3
ABBOTINDIA,14.5,5.5,3,3.0,3.0,3,6.2,1,-2.9,0,1.5,9.4,5.5,0,76.2,3,bullish,0,94.5,3,2.0,23.4,0.0,11.1,1,3.0,3,29.5,0.0,-30.4,3.0,27940.0,26297.6,28771.32,76.2
CEMPRO,14.5,5.0,3,3.5,3.0,3,36.9,0,,0,2.0,38.8,5.0,0,72.4,3,bullish,0,75.5,3,1.5,8.5,2.0,78.7,0,3.5,3,111.8,0.0,-84.4,3.0,899.55,657.24,,72.4
AEQUS,14.5,4.0,4,3.5,3.0,3,30.3,0,,0,1.0,4.1,4.0,4,47.8,0,bearish,0,79.3,4,1.5,9.4,2.0,78.7,0,3.5,3,51.5,0.0,-69.5,3.0,202.52,155.48,,47.8
COCHINSHIP,14.5,5.0,4,2.5,3.0,3,5.9,1,-1.9,0,1.0,3.2,5.0,3,42.3,0,bearish,1,1.8,4,1.0,37.0,1.5,34.3,0,2.5,3,22.9,0.0,-42.4,3.0,1594.5,1505.82,1626.0,42.3
MFML,14.5,5.0,7,2.5,0.0,3,8.1,1,-3.9,0,1.0,1.0,5.0,3,55.6,2,bullish,2,65.3,7,1.0,30.8,1.5,30.2,0,2.5,0,-43.4,0.0,5.1,0.0,25.59,23.68,26.63,55.6
HAL,14.5,5.0,5,3.0,1.5,3,6.0,1,-0.1,0,1.0,1.0,5.0,4,53.8,0,bearish,1,17.7,5,2.0,14.1,1.0,26.1,0,3.0,0,-18.2,1.5,80.0,1.5,4386.2,4138.48,4389.74,53.8
ABSLAMC,14.5,7.0,4,3.5,0.0,2,4.2,3,20.1,2,0.0,-3.4,7.0,3,43.1,0,bearish,1,26.6,4,1.5,8.3,2.0,56.5,0,3.5,0,-7.8,0.0,-73.4,0.0,1030.4,988.73,857.92,43.1
AIIL,14.5,5.5,6,3.0,0.0,3,8.5,1,-7.9,0,1.5,9.9,5.5,3,56.7,3,bullish,0,76.9,6,2.0,26.0,1.0,26.4,0,3.0,0,-55.6,0.0,-18.6,0.0,505.5,465.96,549.07,56.7
PARKHOSPS,14.5,5.0,5,3.5,1.0,3,13.7,0,,0,2.0,10.2,5.0,3,56.6,0,bearish,2,39.3,5,1.5,8.4,2.0,77.0,0,3.5,1,8.8,0.0,-17.0,1.0,244.46,215.08,,56.6
BOHRAIND,14.5,6.0,6,2.5,0.0,3,8.2,1,-7.4,0,2.0,10.9,6.0,1,68.7,2,bullish,3,54.0,6,1.0,47.5,1.5,35.0,0,2.5,0,-4.3,0.0,-73.1,0.0,19.6,18.11,21.18,68.7
IDEA,14.5,9.0,2,3.5,0.0,3,30.7,3,35.4,1,2.0,36.7,9.0,0,89.2,2,bullish,0,89.6,2,1.5,2.9,2.0,111.6,0,3.5,0,-1.7,0.0,-71.2,0.0,12.95,9.91,9.57,89.2
INDGN,14.5,5.5,6,3.0,0.0,3,7.3,1,-0.7,0,1.5,7.0,5.5,3,58.6,0,bearish,3,48.0,6,2.0,18.2,1.0,24.7,0,3.0,0,-15.0,0.0,-39.0,0.0,516.1,481.11,519.6,58.6
KEI,14.5,9.0,2,3.5,0.0,3,10.4,3,19.5,2,1.0,4.9,9.0,2,60.6,0,bearish,0,75.3,2,1.5,3.5,2.0,50.9,0,3.5,0,-2.6,0.0,-28.2,0.0,5117.5,4635.94,4283.49,60.6
MAXESTATES,14.5,5.0,6,3.5,0.0,3,6.4,1,-6.5,0,1.0,4.2,5.0,3,56.6,0,bearish,3,59.7,6,2.0,28.2,1.5,32.6,0,3.5,0,-29.3,0.0,-25.1,0.0,404.9,380.44,432.92,56.6
GRAVITA,14.5,6.0,5,3.5,0.0,3,8.9,2,1.4,0,1.0,2.4,6.0,3,58.7,0,bearish,2,36.7,5,2.0,22.2,1.5,33.2,0,3.5,0,-9.7,0.0,-33.4,0.0,1688.1,1549.67,1665.15,58.7
BOSCHLTD,14.5,6.0,5,3.5,0.0,3,9.6,2,2.2,0,1.0,0.6,6.0,3,56.9,0,bearish,2,67.0,5,2.0,10.0,1.5,31.9,0,3.5,0,-29.3,0.0,-8.9,0.0,37740.0,34428.8,36939.05,56.9
AVANTIFEED,14.0,7.0,3,4.0,0.0,2,1.0,3,42.4,2,0.0,-12.0,7.0,2,35.3,0,bearish,1,24.8,3,2.0,17.0,2.0,115.4,0,4.0,0,-17.0,0.0,-49.5,0.0,1323.2,1309.75,929.15,35.3
DCM,14.0,6.0,5,3.0,0.0,3,18.5,1,-5.6,0,2.0,15.8,6.0,2,62.3,0,bearish,3,49.9,5,1.0,38.6,2.0,51.9,0,3.0,0,-32.8,0.0,-40.6,0.0,83.56,70.52,88.54,62.3
HAVISHA,14.0,3.0,7,3.0,1.0,3,6.7,0,-12.6,0,0.0,-4.2,3.0,4,50.0,0,bearish,3,57.1,7,1.0,48.2,2.0,53.4,0,3.0,0,-71.2,1.0,30.8,1.0,1.58,1.48,1.81,50.0
HGM,14.0,4.5,6,3.5,0.0,3,11.3,0,,0,1.5,8.8,4.5,1,67.0,2,bullish,3,49.0,6,2.0,28.1,1.5,35.8,0,3.5,0,-27.2,0.0,-32.9,0.0,59.21,53.19,,67.0
AETHER,14.0,6.0,4,4.0,0.0,1,-0.9,3,22.2,2,0.0,-6.2,6.0,3,42.2,0,bearish,1,7.9,4,2.0,12.8,2.0,53.3,0,4.0,0,-19.9,0.0,4.9,0.0,1111.5,1121.42,909.36,42.2
MAXHEALTH,14.0,5.0,5,4.0,0.0,3,5.2,1,-3.9,0,1.0,3.8,5.0,2,63.7,3,bullish,0,92.2,5,2.0,20.1,1.0,16.3,1,4.0,0,-34.7,0.0,-11.5,0.0,1050.1,998.11,1092.63,63.7
JINDALSTEL,14.0,7.0,4,3.0,0.0,2,2.2,3,12.9,2,0.0,-4.3,7.0,2,38.8,0,bearish,2,34.6,4,1.5,5.7,1.5,39.9,0,3.0,0,-13.2,0.0,-10.0,0.0,1232.0,1205.28,1090.9,38.8
DOLPHIN,14.0,6.0,5,3.0,0.0,2,1.1,2,1.2,1,1.0,2.6,6.0,4,46.2,0,bearish,1,19.4,5,2.0,17.7,1.0,28.2,0,3.0,0,-62.5,0.0,-9.5,0.0,412.9,408.4,408.0,46.2
GPTHEALTH,14.0,6.0,5,3.0,0.0,3,8.1,2,0.2,0,1.0,3.0,6.0,2,61.7,0,bearish,3,54.8,5,2.0,22.9,1.0,23.1,0,3.0,0,-26.2,0.0,4.2,0.0,141.55,130.94,141.25,61.7
JINDALPOLY,14.0,5.0,6,3.0,0.0,0,-10.3,3,19.6,2,0.0,-2.2,5.0,4,52.3,0,bearish,2,35.5,6,1.0,31.9,2.0,91.6,0,3.0,0,-88.2,0.0,-65.4,0.0,699.35,779.27,584.74,52.3
AURUM,14.0,4.0,4,3.0,3.0,2,2.0,2,0.8,0,0.0,-2.1,4.0,2,35.2,0,bearish,2,31.6,4,2.0,21.6,1.0,16.6,0,3.0,3,53.1,0.0,-85.8,3.0,177.05,173.56,175.66,35.2
GMDCLTD,14.0,7.0,3,4.0,0.0,2,4.5,3,17.1,2,0.0,-5.6,7.0,2,37.1,0,bearish,1,13.9,3,2.0,15.5,2.0,107.4,0,4.0,0,-21.3,0.0,-20.4,0.0,652.6,624.68,557.48,37.1
ASTRAZEN,14.0,3.0,9,2.0,0.0,2,1.2,1,-3.5,0,0.0,-0.7,3.0,4,46.8,3,bullish,2,69.4,9,2.0,20.5,0.0,12.1,0,2.0,0,-37.0,0.0,-43.7,0.0,8468.5,8367.98,8774.16,46.8
BANKA,14.0,8.0,2,4.0,0.0,3,30.3,3,13.0,0,2.0,14.3,8.0,0,72.9,0,bearish,2,66.1,2,2.0,14.7,2.0,103.7,0,4.0,0,-36.4,0.0,-61.1,0.0,83.5,64.09,73.9,72.9
GTECJAINX,14.0,3.0,7,2.0,2.0,2,0.3,0,-13.3,0,1.0,0.7,3.0,4,54.5,0,bearish,3,49.1,7,1.0,41.4,1.0,26.2,0,2.0,0,-35.0,2.0,245.5,2.0,19.61,19.56,22.61,54.5
KHADIM,14.0,4.5,8,1.5,0.0,3,11.4,0,-39.9,0,1.5,8.9,4.5,3,59.1,3,bullish,2,64.5,8,0.0,64.4,1.5,43.8,0,1.5,0,-31.9,0.0,-26.5,0.0,111.41,100.04,185.27,59.1
GAYAHWS,14.0,2.0,7,2.0,3.0,2,3.8,0,-11.4,0,0.0,-7.4,2.0,4,48.7,0,bearish,3,51.2,7,0.0,50.2,2.0,113.5,0,2.0,3,50.6,0.0,-63.5,3.0,2.37,2.28,2.67,48.7
NBCC,14.0,5.0,5,3.0,1.0,3,5.4,1,-9.2,0,1.0,0.5,5.0,4,46.8,0,bearish,1,27.1,5,2.0,27.8,1.0,21.6,0,3.0,1,1.4,0.0,-36.8,1.0,93.82,89.03,103.34,46.8
APCL,14.0,2.0,7,3.0,2.0,2,0.4,0,-10.5,0,0.0,-1.6,2.0,4,52.8,0,bearish,3,40.0,7,2.0,25.9,1.0,16.7,0,3.0,0,-42.5,2.0,113.9,2.0,114.8,114.39,128.23,52.8
KROSS,14.0,3.0,5,3.0,3.0,2,1.3,1,-0.3,0,0.0,-2.9,3.0,4,49.9,0,bearish,1,12.8,5,2.0,20.6,1.0,25.4,0,3.0,3,87.9,0.0,-65.9,3.0,188.76,186.33,189.36,49.9
NRAIL,14.0,5.0,2,4.0,3.0,2,2.0,2,4.8,1,0.0,-3.7,5.0,1,33.4,0,bearish,1,4.4,2,2.0,11.7,2.0,88.8,0,4.0,3,39.0,0.0,-42.7,3.0,458.35,449.41,437.47,33.4
EMBDL,14.0,5.0,3,3.0,3.0,3,25.5,0,-11.5,0,2.0,69.1,5.0,0,71.8,3,bullish,0,81.4,3,1.0,45.1,2.0,78.0,0,3.0,3,31.2,0.0,-7.7,3.0,70.24,55.97,79.37,71.8
ASIANPAINT,14.0,6.0,5,3.0,0.0,3,10.3,2,3.0,0,1.0,3.5,6.0,2,63.1,3,bullish,0,78.6,5,2.0,12.7,1.0,23.2,0,3.0,0,-18.7,0.0,-24.9,0.0,2605.6,2362.16,2529.58,63.1
PALREDTEC,14.0,4.5,7,2.5,0.0,3,15.5,0,-12.1,0,1.5,5.1,4.5,4,49.0,0,bearish,3,57.6,7,1.0,47.0,1.5,42.2,0,2.5,0,-49.5,0.0,13.6,0.0,39.03,33.78,44.41,49.0
HCG,14.0,6.0,3,3.0,2.0,3,12.3,1,-0.8,0,2.0,11.8,6.0,0,71.7,3,bullish,0,75.6,3,2.0,20.8,1.0,24.1,0,3.0,0,-27.6,2.0,333.9,2.0,637.2,567.18,642.47,71.7
ASKAUTOLTD,14.0,5.5,2,4.0,2.5,3,7.2,1,-2.2,0,1.5,5.1,5.5,2,61.8,0,bearish,0,80.7,2,2.0,20.7,1.0,22.3,1,4.0,1,4.8,1.5,67.6,2.5,458.95,428.32,469.26,61.8
INDIASHLTR,14.0,5.0,6,3.0,0.0,3,7.6,1,-0.7,0,1.0,2.9,5.0,3,59.9,0,bearish,3,47.8,6,2.0,18.3,1.0,26.5,0,3.0,0,-19.5,0.0,-53.8,0.0,826.55,767.95,832.61,59.9
JTEKTINDIA,14.0,4.0,5,2.0,3.0,2,0.8,1,-7.4,0,1.0,0.5,4.0,4,54.6,0,bearish,1,18.9,5,2.0,29.5,0.0,13.6,0,2.0,3,60.0,0.0,-13.7,3.0,132.96,131.85,143.57,54.6
MINDACORP,14.0,3.0,7,3.0,1.0,2,1.6,1,-4.2,0,0.0,-1.4,3.0,4,48.6,0,bearish,3,56.9,7,2.0,15.2,1.0,18.3,0,3.0,0,-2.3,1.0,33.4,1.0,525.2,517.12,548.06,48.6
BHARTIHEXA,14.0,4.0,5,3.0,2.0,2,1.9,1,-7.5,0,1.0,1.9,4.0,2,62.4,3,bullish,0,93.4,5,2.0,23.5,0.0,8.5,1,3.0,1,3.8,1.0,29.6,2.0,1562.3,1532.87,1689.39,62.4
JAYSREETEA,14.0,5.0,5,3.0,1.0,3,6.4,1,-0.9,0,1.0,1.5,5.0,4,50.4,0,bearish,1,24.1,5,2.0,25.9,1.0,28.3,0,3.0,1,3.1,0.0,-75.6,1.0,90.51,85.09,91.35,50.4
ATGL,14.0,5.0,4,3.5,1.5,3,7.6,2,4.9,0,0.0,-0.7,5.0,3,43.3,0,bearish,1,29.1,4,2.0,22.8,1.5,33.2,0,3.5,0,-52.6,1.5,87.9,1.5,616.25,572.71,587.73,43.3
DHANUKA,14.0,4.5,6,2.0,1.5,3,6.9,0,-14.7,0,1.5,7.3,4.5,3,55.8,0,bearish,3,55.9,6,1.0,45.1,1.0,21.8,0,2.0,0,-14.0,1.5,92.1,1.5,1083.5,1013.96,1270.46,55.8
HDBFS,14.0,4.0,7,3.0,0.0,2,3.9,1,-6.7,0,1.0,0.7,4.0,4,52.6,0,bearish,3,40.6,7,2.0,24.1,1.0,21.5,0,3.0,0,-59.1,0.0,-44.6,0.0,674.95,649.78,723.37,52.6
CGCL,14.0,5.0,5,3.0,1.0,2,4.3,2,0.9,0,1.0,0.0,5.0,4,49.8,0,bearish,1,13.6,5,2.0,13.5,1.0,23.1,0,3.0,1,8.8,0.0,-4.5,1.0,185.01,177.31,183.34,49.8
AJAXENGG,14.0,5.5,5,2.5,1.0,3,6.9,1,-9.5,0,1.5,7.5,5.5,4,49.5,0,bearish,1,29.5,5,1.0,30.3,1.5,33.3,0,2.5,1,1.3,0.0,-41.6,1.0,526.45,492.25,582.0,49.5
AGI,14.0,4.0,5,2.0,3.0,3,5.1,0,-20.2,0,1.0,1.6,4.0,4,53.0,0,bearish,1,4.3,5,1.0,42.1,1.0,24.6,0,2.0,3,96.5,0.0,-87.2,3.0,579.5,551.46,726.41,53.0
MEP,14.0,5.0,6,1.0,2.0,3,8.6,0,-36.4,0,2.0,13.2,5.0,1,65.2,2,bullish,3,41.2,6,0.0,64.1,1.0,24.1,0,1.0,0,-58.5,2.0,182.2,2.0,1.03,0.95,1.62,65.2
IGARASHI,13.5,5.0,5,2.5,1.0,3,13.7,0,-10.3,0,2.0,16.6,5.0,4,49.8,0,bearish,1,23.4,5,1.0,41.1,1.5,44.6,0,2.5,1,7.4,0.0,-72.6,1.0,391.95,344.6,436.93,49.8
PANAMAPET,13.5,6.5,4,3.0,0.0,3,8.5,2,1.9,0,1.5,7.7,6.5,1,69.1,3,bullish,0,72.0,4,2.0,25.8,1.0,29.5,0,3.0,0,-10.1,0.0,-7.9,0.0,296.6,273.47,291.18,69.1
BBTCL,13.5,5.0,5,3.5,0.0,3,5.9,2,0.7,0,0.0,-5.2,5.0,4,46.9,0,bearish,1,21.3,5,2.0,15.3,1.5,30.4,0,3.5,0,-43.3,0.0,-96.7,0.0,194.25,183.49,192.99,46.9
MANAKSIA,13.5,4.0,6,3.5,0.0,3,8.8,1,-5.1,0,0.0,-0.9,4.0,3,55.6,0,bearish,3,58.7,6,2.0,29.1,1.5,44.3,0,3.5,0,-33.6,0.0,16.8,0.0,60.73,55.81,63.98,55.6
HARRMALAYA,13.5,7.0,2,3.5,1.0,3,6.6,3,10.2,1,0.0,-1.1,7.0,1,32.2,0,bearish,1,6.6,2,2.0,12.1,1.5,36.1,0,3.5,1,7.1,0.0,-89.4,1.0,209.14,196.16,189.84,32.2
GOLDIAM,13.5,5.0,5,3.5,0.0,3,8.6,2,5.4,0,0.0,-7.0,5.0,4,47.3,0,bearish,1,6.8,5,2.0,15.6,1.5,42.9,0,3.5,0,-11.5,0.0,-36.4,0.0,378.6,348.49,359.32,47.3
NESCO,13.5,5.0,5,3.5,0.0,3,7.9,1,-2.2,0,1.0,1.8,5.0,3,58.1,0,bearish,2,38.8,5,2.0,24.9,1.5,35.7,0,3.5,0,-4.7,0.0,-30.7,0.0,1230.4,1140.35,1257.78,58.1
MANALIPETC,13.5,5.0,6,2.5,0.0,3,10.0,1,-8.4,0,1.0,2.1,5.0,3,56.0,0,bearish,3,55.1,6,1.0,30.4,1.5,43.3,0,2.5,0,-42.3,0.0,-26.8,0.0,56.07,50.97,61.2,56.0
GRASIM,13.5,6.5,3,2.5,1.5,3,7.0,2,5.1,0,1.5,6.3,6.5,0,71.7,3,bullish,0,73.8,3,1.5,2.4,1.0,17.3,0,2.5,0,-14.0,1.5,76.9,1.5,2933.8,2740.95,2790.13,71.7
COHANCE,13.5,4.5,4,2.0,3.0,3,17.6,0,-30.2,0,1.5,8.4,4.5,2,60.0,0,bearish,2,32.5,4,0.0,62.3,2.0,58.7,0,2.0,3,54.0,0.0,-77.8,3.0,423.2,360.0,606.49,60.0
KOKUYOCMLN,13.5,5.0,6,2.5,0.0,3,10.1,1,-3.2,0,1.0,4.3,5.0,4,48.0,0,bearish,2,38.5,6,1.0,32.7,1.5,30.7,0,2.5,0,-26.1,0.0,12.1,0.0,92.83,84.35,95.88,48.0
BUILDPRO,13.5,4.0,3,3.5,3.0,3,10.2,0,,0,1.0,4.4,4.0,3,59.1,0,bearish,0,76.2,3,1.5,7.2,2.0,81.5,0,3.5,2,17.5,1.0,46.3,3.0,1154.3,1047.51,,59.1
ANTGRAPHIC,13.5,4.0,4,2.5,3.0,3,8.8,1,-9.0,0,0.0,-1.1,4.0,4,50.0,0,bearish,0,76.2,4,1.0,45.1,1.5,39.1,0,2.5,1,1.7,2.0,329.3,3.0,0.89,0.82,0.98,50.0
IRISDOREME,13.5,6.0,5,2.5,0.0,3,8.2,2,7.6,0,1.0,0.2,6.0,4,50.9,0,bearish,1,26.8,5,1.0,46.5,1.5,35.2,0,2.5,0,-14.4,0.0,-30.2,0.0,35.62,32.93,33.11,50.9
OLECTRA,13.5,5.0,5,3.5,0.0,3,10.9,1,-3.4,0,1.0,3.4,5.0,4,50.0,0,bearish,1,9.9,5,2.0,27.8,1.5,42.8,0,3.5,0,-34.3,0.0,-54.4,0.0,1237.7,1116.54,1281.51,50.0
ASHIMASYN,13.5,6.0,4,2.0,1.5,3,17.9,1,-8.7,0,2.0,20.1,6.0,2,61.9,2,bullish,0,85.3,4,0.0,51.1,2.0,52.1,0,2.0,0,-12.6,1.5,67.1,1.5,17.49,14.84,19.16,61.9
INDUSINDBK,13.5,6.0,5,2.5,0.0,2,2.9,2,6.0,1,1.0,4.0,6.0,4,46.3,0,bearish,1,5.9,5,1.5,8.5,1.0,24.7,0,2.5,0,-23.0,0.0,-43.4,0.0,886.4,861.13,836.09,46.3
DAMODARIND,13.5,4.0,5,2.5,2.0,3,7.1,1,-8.8,0,0.0,-1.0,4.0,4,50.1,0,bearish,1,8.7,5,1.0,32.5,1.5,40.0,0,2.5,2,15.3,0.0,-51.3,2.0,28.0,26.14,30.69,50.1
EDELWEISS,13.5,5.0,3,3.5,2.0,2,0.3,2,2.6,1,0.0,-3.4,5.0,2,37.1,0,bearish,1,23.7,3,2.0,13.2,1.5,35.3,0,3.5,2,14.5,0.0,-55.0,2.0,113.39,113.07,110.56,37.1
NATIONALUM,13.5,7.0,3,3.5,0.0,2,0.7,3,37.0,2,0.0,-4.9,7.0,1,34.3,0,bearish,2,30.6,3,1.5,8.9,2.0,145.0,0,3.5,0,-37.2,0.0,-1.0,0.0,403.6,400.6,294.6,34.3
MANGLMCEM,13.5,7.0,2,3.0,1.5,2,1.8,3,12.8,2,0.0,-3.8,7.0,1,34.0,0,bearish,1,27.4,2,1.5,7.4,1.5,30.0,0,3.0,0,-9.3,1.5,64.2,1.5,883.35,867.42,783.28,34.0
