symbol,technical_score,trend_score,momentum_score,sr_score,volume_score,price_vs_50ma,pct_above_50ma,price_vs_200ma,pct_above_200ma,ma_cross,trend_strength,momentum_20d_pct,trend_total,rsi_score,rsi_value,macd_score,macd_position,stochastic_score,stochastic_k,momentum_total,sr_high_score,dist_from_52w_high_pct,sr_low_score,dist_from_52w_low_pct,breakout_score,sr_total,volume_trend_score,volume_trend_pct,volume_spike_score,volume_spike_pct,volume_total,current_price,sma_50,sma_200,rsi
JUSTDIAL,5.0,1.0,3,1.0,0.0,1,-2.7,0,-26.0,0,0.0,-5.1,1.0,2,35.4,0,bearish,1,13.8,3,1.0,46.3,0.0,7.7,0,1.0,0,-29.8,0.0,-56.5,0.0,517.3,531.51,699.03,35.4
JYOTHYLAB,5.0,0.0,1,1.0,3.0,0,-8.2,0,-23.8,0,0.0,-17.2,0.0,0,9.9,0,bearish,1,1.3,1,1.0,40.9,0.0,8.8,0,1.0,3,22.5,0.0,-32.1,3.0,213.5,232.49,280.34,9.9
NIITLTD,4.5,1.0,2,1.5,0.0,1,-2.2,0,-28.2,0,0.0,-10.4,1.0,1,33.9,0,bearish,1,18.1,2,0.0,55.8,1.5,30.5,0,1.5,0,-32.1,0.0,-17.7,0.0,63.93,65.38,89.0,33.9
BSOFT,4.0,0.0,1,1.0,2.0,0,-11.2,0,-16.6,0,0.0,-17.3,0.0,0,23.4,0,bearish,1,19.2,1,1.0,32.3,0.0,4.7,0,1.0,0,-4.8,2.0,155.0,2.0,320.9,361.4,384.98,23.4
TBZ,4.0,0.0,2,2.0,0.0,0,-5.8,0,-21.9,0,0.0,-14.3,0.0,1,32.0,0,bearish,1,11.5,2,1.0,39.7,1.0,17.5,0,2.0,0,-9.1,0.0,-44.8,0.0,129.89,137.89,166.3,32.0
RENUKA,4.0,0.0,1,1.0,2.0,0,-10.9,0,-14.0,0,0.0,-17.4,0.0,0,20.9,0,bearish,1,8.1,1,1.0,34.2,0.0,3.3,0,1.0,2,10.8,0.0,-34.0,2.0,23.6,26.48,27.44,20.9
PATELENG,4.0,1.0,1,2.0,0.0,1,-2.1,0,-19.0,0,0.0,-8.8,1.0,0,26.2,0,bearish,1,20.3,1,1.0,44.3,1.0,17.5,0,2.0,0,-6.6,0.0,-53.7,0.0,25.86,26.41,31.91,26.2
ZUARI,4.0,1.0,1,2.0,0.0,1,-2.2,0,-20.4,0,0.0,-12.1,1.0,0,26.3,0,bearish,1,10.4,1,1.0,45.4,1.0,22.6,0,2.0,0,-18.7,0.0,-26.7,0.0,214.71,219.59,269.82,26.3
NETWORK18,4.0,1.0,2,1.0,0.0,1,-1.8,0,-25.6,0,0.0,-11.3,1.0,1,30.7,0,bearish,1,25.5,2,0.0,50.7,1.0,17.5,0,1.0,0,-28.3,0.0,-20.2,0.0,32.18,32.76,43.28,30.7
ESCORTS,4.0,0.0,1,1.0,2.0,0,-7.4,0,-17.1,0,0.0,-13.4,0.0,0,23.4,0,bearish,1,4.0,1,1.0,30.5,0.0,6.7,0,1.0,1,1.2,1.0,39.1,2.0,2890.8,3121.58,3485.36,23.4
SBICARD,4.0,0.0,1,1.0,2.0,0,-6.7,0,-21.8,0,0.0,-9.1,0.0,0,26.0,0,bearish,1,24.4,1,1.0,39.1,0.0,1.9,0,1.0,2,10.5,0.0,-69.6,2.0,623.8,668.58,797.33,26.0
ABREL,4.0,1.0,1,2.0,0.0,1,-2.6,0,-19.2,0,0.0,-10.1,1.0,0,25.9,0,bearish,1,11.4,1,1.0,49.9,1.0,17.7,0,2.0,0,-10.0,0.0,-62.9,0.0,1271.2,1305.54,1572.38,25.9
HATHWAY,4.0,1.0,1,2.0,0.0,1,-2.7,0,-18.2,0,0.0,-8.7,1.0,0,27.9,0,bearish,1,20.3,1,1.0,43.3,1.0,16.3,0,2.0,0,-36.3,0.0,12.3,0.0,10.19,10.47,12.46,27.9
PNB,4.0,0.0,1,2.0,1.0,0,-7.8,0,-12.3,0,0.0,-11.7,0.0,0,27.3,0,bearish,1,21.1,1,2.0,25.0,0.0,5.3,0,2.0,1,9.4,0.0,-31.5,1.0,101.3,109.84,115.56,27.3
STARCEMENT,4.0,1.0,2,1.0,0.0,1,-3.0,0,-10.5,0,0.0,-8.4,1.0,1,33.3,0,bearish,1,6.0,2,1.0,31.5,0.0,7.2,0,1.0,0,-10.7,0.0,-14.1,0.0,210.72,217.19,235.37,33.3
SBICARD,4.0,0.0,1,1.0,2.0,0,-6.7,0,-21.8,0,0.0,-9.1,0.0,0,26.0,0,bearish,1,24.4,1,1.0,39.1,0.0,1.9,0,1.0,2,10.5,0.0,-69.6,2.0,623.8,668.58,797.33,26.0
RAJESHEXPO,3.5,1.0,1,1.5,0.0,1,-1.7,0,-33.8,0,0.0,-11.6,1.0,0,23.8,0,bearish,1,18.8,1,0.0,54.4,1.5,34.9,0,1.5,0,-52.7,0.0,-56.2,0.0,108.4,110.25,163.84,23.8
RAJESHEXPO,3.5,1.0,1,1.5,0.0,1,-1.7,0,-33.8,0,0.0,-11.6,1.0,0,23.8,0,bearish,1,18.8,1,0.0,54.4,1.5,34.9,0,1.5,0,-52.7,0.0,-56.2,0.0,108.4,110.25,163.84,23.8
NCC,3.0,1.0,1,1.0,0.0,1,-2.4,0,-15.3,0,0.0,-9.1,1.0,0,26.6,0,bearish,1,2.9,1,1.0,37.8,0.0,14.7,0,1.0,0,-3.1,0.0,-24.0,0.0,149.07,152.67,175.98,26.6
HIMATSEIDE,3.0,0.0,1,0.0,2.0,0,-9.7,0,-30.2,0,0.0,-18.1,0.0,0,23.0,0,bearish,1,15.1,1,0.0,54.5,0.0,6.3,0,0.0,2,14.9,0.0,-49.8,2.0,76.52,84.72,109.64,23.0
UBL,3.0,0.0,1,1.0,1.0,0,-10.8,0,-19.0,0,0.0,-10.1,0.0,0,15.8,0,bearish,1,7.7,1,1.0,36.5,0.0,0.8,0,1.0,1,3.7,0.0,-49.2,1.0,1348.3,1511.86,1665.27,15.8
UBL,3.0,0.0,1,1.0,1.0,0,-10.8,0,-19.0,0,0.0,-10.1,0.0,0,15.8,0,bearish,1,7.7,1,1.0,36.5,0.0,0.8,0,1.0,1,3.7,0.0,-49.2,1.0,1348.3,1511.86,1665.27,15.8
SYMPHONY,3.0,0.0,1,1.0,1.0,0,-6.7,0,-16.8,0,0.0,-9.2,0.0,0,19.1,0,bearish,1,5.3,1,1.0,43.7,0.0,6.4,0,1.0,1,1.9,0.0,0.5,1.0,728.65,780.68,875.66,19.1
ACC,3.0,1.0,1,1.0,0.0,1,-2.7,0,-19.5,0,0.0,-6.0,1.0,0,29.0,0,bearish,1,25.8,1,1.0,33.0,0.0,8.6,0,1.0,0,-3.3,0.0,-56.1,0.0,1359.3,1397.31,1687.76,29.0
WHIRLPOOL,3.0,1.0,1,1.0,0.0,1,-3.4,0,-19.3,0,0.0,-8.8,1.0,0,16.3,0,bearish,1,13.2,1,1.0,42.1,0.0,12.3,0,1.0,0,-0.2,0.0,-66.7,0.0,849.85,879.77,1053.11,16.3
WHIRLPOOL,3.0,1.0,1,1.0,0.0,1,-3.4,0,-19.3,0,0.0,-8.8,1.0,0,16.3,0,bearish,1,13.2,1,1.0,42.1,0.0,12.3,0,1.0,0,-0.2,0.0,-66.7,0.0,849.85,879.77,1053.11,16.3
JKTYRE,3.0,0.0,1,2.0,0.0,0,-9.9,0,-14.2,0,0.0,-13.6,0.0,0,27.1,0,bearish,1,17.4,1,1.0,39.8,1.0,18.5,0,2.0,0,-25.3,0.0,-4.8,0.0,368.6,409.22,429.69,27.1
SUPREMEIND,3.0,0.0,1,2.0,0.0,0,-7.7,0,-10.6,0,0.0,-6.6,0.0,0,22.3,0,bearish,1,5.8,1,2.0,26.7,0.0,8.3,0,2.0,0,-12.7,0.0,-35.4,0.0,3446.3,3732.34,3855.53,22.3
NAUKRI,2.0,0.0,1,1.0,0.0,0,-5.3,0,-24.2,0,0.0,-11.3,0.0,0,28.8,0,bearish,1,23.2,1,1.0,39.4,0.0,2.1,0,1.0,0,-12.9,0.0,-13.5,0.0,933.65,985.86,1231.12,28.8
NAUKRI,2.0,0.0,1,1.0,0.0,0,-5.3,0,-24.2,0,0.0,-11.3,0.0,0,28.8,0,bearish,1,23.2,1,1.0,39.4,0.0,2.1,0,1.0,0,-12.9,0.0,-13.5,0.0,933.65,985.86,1231.12,28.8
ORIENTCEM,2.0,1.0,1,0.0,0.0,1,-2.5,0,-25.2,0,0.0,-6.7,1.0,0,28.4,0,bearish,1,15.6,1,0.0,62.2,0.0,10.8,0,0.0,0,-30.3,0.0,-53.5,0.0,135.53,139.04,181.21,28.4
